id1,text1,id2,text2,id3,text3,id4,text4,id5,text5
C,医学一般,C-03,個体の反応,C-03-01,生体と微生物,C-03-01-05,寄生虫,C-03-01-05-04,各臓器・器官の主な寄生虫症を説明できる。
C,医学一般,C-03,個体の反応,C-03-01,生体と微生物,C-03-01-05,寄生虫,C-03-01-05-05,寄生虫症の診断、治療と予防の概要を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-01,免疫系の一般特性,C-03-02-01-01,生体防御機構における免疫系の特徴（特異性、多様性、寛容、記憶）を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-01,免疫系の一般特性,C-03-02-01-02,免疫反応に関わる組織と細胞を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-01,免疫系の一般特性,C-03-02-01-03,免疫学的自己の確立と破綻を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-01,免疫系の一般特性,C-03-02-01-04,自然免疫と獲得免疫の違いを説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-02,自己と非自己の識別に関与する分子とその役割,C-03-02-02-01,主要組織適合遺伝子複合体(major histocompatibility complex <MHC>)クラスIとクラスIIの基本構造、抗原提示経路の違いを説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-02,自己と非自己の識別に関与する分子とその役割,C-03-02-02-02,免疫グロブリンとT細胞抗原レセプターの構造と反応様式を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-02,自己と非自己の識別に関与する分子とその役割,C-03-02-02-03,免疫グロブリンとT細胞抗原レセプター遺伝子の構造と遺伝子再構成に基づき、多様性獲得の機構を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-02,自己と非自己の識別に関与する分子とその役割,C-03-02-02-04,自己と非自己の識別機構の確立と免疫学的寛容を概説できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-03,免疫反応の調節機構,C-03-02-03-01,抗原レセプターからのシグナルを増強あるいは減弱する調節機構を概説できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-03,免疫反応の調節機構,C-03-02-03-02,代表的なサイトカイン・ケモカインの特徴を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-03,免疫反応の調節機構,C-03-02-03-03,ヘルパーT細胞(Th1 cell、Th2 cell、Th17 cell)、細胞傷害性T細胞(cytotoxic T lymphocyte <CTL>)、制御性T細胞(regulatory T cell <Treg>)それぞれが担当する生体防御反応を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-04,疾患と免疫,C-03-02-04-01,ウイルス、細菌、真菌と寄生虫に対する免疫応答の特徴を説明できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-04,疾患と免疫,C-03-02-04-02,原発性免疫不全症と後天性免疫不全症候群<AIDS>を概説できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-04,疾患と免疫,C-03-02-04-03,免疫寛容の維持機構とその破綻による自己免疫疾患の発症を概説できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-04,疾患と免疫,C-03-02-04-04,アレルギー発症の機序（Coombs分類）を概説できる。
C,医学一般,C-03,個体の反応,C-03-02,免疫と生体防御,C-03-02-04,疾患と免疫,C-03-02-04-05,癌免疫に関わる細胞性機序を概説できる。
C,医学一般,C-03,個体の反応,C-03-03,生体と薬物,C-03-03-01,薬理作用の基本,C-03-03-01-01,薬物・毒物の濃度反応曲線を描き、その決定因子を説明できる。
C,医学一般,C-03,個体の反応,C-03-03,生体と薬物,C-03-03-01,薬理作用の基本,C-03-03-01-02,薬物の受容体結合と薬理作用との定量的関連性及び活性薬・拮抗薬と分子標的薬を説明できる。
C,医学一般,C-03,個体の反応,C-03-03,生体と薬物,C-03-03-01,薬理作用の基本,C-03-03-01-03,薬物・毒物の用量反応曲線を描き、有効量・中毒量・致死量の関係を説明できる。
C,医学一般,C-03,個体の反応,C-03-03,生体と薬物,C-03-03-02,薬物の動態,C-03-03-02-01,薬物・毒物の吸収、分布、代謝と排泄を説明できる。
C,医学一般,C-03,個体の反応,C-03-03,生体と薬物,C-03-03-02,薬物の動態,C-03-03-02-02,薬物の生体膜通過に影響する因子を説明できる。
C,医学一般,C-03,個体の反応,C-03-03,生体と薬物,C-03-03-02,薬物の動態,C-03-03-02-03,薬物投与方法（経口、舌下、皮膚、粘膜、直腸、注射、吸入、点眼、点鼻等）を列挙し、それぞれの薬物動態を説明できる。
C,医学一般,C-03,個体の反応,C-03-03,生体と薬物,C-03-03-03,薬物の評価,C-03-03-03-01,薬物の評価におけるプラセボ効果の意義を説明できる。
C,医学一般,C-04,病因と病態,C-04-01,遺伝的多様性と疾患,C-04-01-na,なし,C-04-01-na-01,ゲノムの多様性に基づく個体の多様性を説明できる。
C,医学一般,C-04,病因と病態,C-04-01,遺伝的多様性と疾患,C-04-01-na,なし,C-04-01-na-02,単一遺伝子疾患の遺伝様式を説明し、代表的な疾患を列挙できる。
C,医学一般,C-04,病因と病態,C-04-01,遺伝的多様性と疾患,C-04-01-na,なし,C-04-01-na-03,染色体異常による疾患の中で主なものを挙げ、概説できる。
C,医学一般,C-04,病因と病態,C-04-01,遺伝的多様性と疾患,C-04-01-na,なし,C-04-01-na-04,ミトコンドリア遺伝子の変異による疾患を挙げ、概説できる。
C,医学一般,C-04,病因と病態,C-04-01,遺伝的多様性と疾患,C-04-01-na,なし,C-04-01-na-05,エピゲノムの機序及び関連する疾患を概説できる。
C,医学一般,C-04,病因と病態,C-04-01,遺伝的多様性と疾患,C-04-01-na,なし,C-04-01-na-06,多因子疾患における遺伝要因と環境要因の関係を概説できる。
C,医学一般,C-04,病因と病態,C-04-01,遺伝的多様性と疾患,C-04-01-na,なし,C-04-01-na-07,薬剤の有効性や安全性とゲノムの多様性との関係を概説できる。
C,医学一般,C-04,病因と病態,C-04-02,細胞傷害・変性と細胞死,C-04-02-na,なし,C-04-02-na-01,細胞傷害・変性と細胞死の多様性、病因と意義を説明できる。
C,医学一般,C-04,病因と病態,C-04-02,細胞傷害・変性と細胞死,C-04-02-na,なし,C-04-02-na-02,細胞傷害・変性と細胞死の細胞と組織の形態的変化の特徴を説明できる。
C,医学一般,C-04,病因と病態,C-04-02,細胞傷害・変性と細胞死,C-04-02-na,なし,C-04-02-na-03,ネクローシスとアポトーシスの違いを説明できる。
C,医学一般,C-04,病因と病態,C-04-03,代謝障害,C-04-03-na,なし,C-04-03-na-01,糖代謝異常の病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-03,代謝障害,C-04-03-na,なし,C-04-03-na-02,タンパク質・アミノ酸代謝異常の病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-03,代謝障害,C-04-03-na,なし,C-04-03-na-03,脂質代謝異常の病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-03,代謝障害,C-04-03-na,なし,C-04-03-na-04,核酸・ヌクレオチド代謝異常の病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-03,代謝障害,C-04-03-na,なし,C-04-03-na-05,ビタミン、微量元素の代謝異常の病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-03,代謝障害,C-04-03-na,なし,C-04-03-na-06,肥満に起因する代謝障害の病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-04,循環障害、臓器不全,C-04-04-na,なし,C-04-04-na-01,血行障害（阻血、虚血、充血、うっ血、出血）の違いとそれぞれの病因と病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-04,循環障害、臓器不全,C-04-04-na,なし,C-04-04-na-02,梗塞（血栓、塞栓）の種類と病態を説明できる。
C,医学一般,C-04,病因と病態,C-04-04,循環障害、臓器不全,C-04-04-na,なし,C-04-04-na-03,ショック（血流分布異常性ショック（アナフィラキシー、感染性（敗血症性）、神経原性）、循環血液量減少性ショック（出血性、体液喪失）、心原性ショック（心筋性、機械性、不整脈）、閉塞性ショック（心タンポナーデ、肺塞栓症、緊張性気胸））を説明できる。
C,医学一般,C-04,病因と病態,C-04-04,循環障害、臓器不全,C-04-04-na,なし,C-04-04-na-04,血圧異常（高血圧、低血圧）を説明できる。
C,医学一般,C-04,病因と病態,C-04-04,循環障害、臓器不全,C-04-04-na,なし,C-04-04-na-05,臓器不全（多臓器不全、多臓器障害(multiple organ dysfunction syndrome <MODS>)）を説明できる。
C,医学一般,C-04,病因と病態,C-04-05,炎症と創傷治癒,C-04-05-na,なし,C-04-05-na-01,炎症の定義を説明できる。
C,医学一般,C-04,病因と病態,C-04-05,炎症と創傷治癒,C-04-05-na,なし,C-04-05-na-02,炎症の分類、組織形態学的変化と経時的変化（局所的変化と全身的変化）を説明できる。
C,医学一般,C-04,病因と病態,C-04-05,炎症と創傷治癒,C-04-05-na,なし,C-04-05-na-03,感染症による炎症性変化を説明できる。
C,医学一般,C-04,病因と病態,C-04-05,炎症と創傷治癒,C-04-05-na,なし,C-04-05-na-04,創傷の治癒過程を概説できる。
C,医学一般,C-04,病因と病態,C-04-06,腫瘍,C-04-06-na,なし,C-04-06-na-01,自律性の増殖と、良性腫瘍と悪性腫瘍の違いを説明できる。
C,医学一般,C-04,病因と病態,C-04-06,腫瘍,C-04-06-na,なし,C-04-06-na-02,癌の原因や遺伝子変化を説明できる。
C,医学一般,C-04,病因と病態,C-04-06,腫瘍,C-04-06-na,なし,C-04-06-na-03,腫瘍の分類、分化度、グレード、ステージを概説できる。
C,医学一般,C-04,病因と病態,C-04-06,腫瘍,C-04-06-na,なし,C-04-06-na-04,用語（異形成、上皮内癌、進行癌、早期癌、異型性、多形性等）を説明できる。
C,医学一般,C-04,病因と病態,C-04-06,腫瘍,C-04-06-na,なし,C-04-06-na-05,癌の診断と治療を概説できる。
C,医学一般,C-04,病因と病態,C-04-06,腫瘍,C-04-06-na,なし,C-04-06-na-06,癌の転移を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-01,人の行動,C-05-01-na,なし,C-05-01-na-01,行動と知覚、学習、記憶、認知、言語、思考、性格との関係を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-01,人の行動,C-05-01-na,なし,C-05-01-na-02,行動の脳内基礎過程を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-01,人の行動,C-05-01-na,なし,C-05-01-na-03,行動と人の内的要因、社会・文化的環境との関係を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-02,行動の成り立ち,C-05-02-na,なし,C-05-02-na-01,本能行動と学習行動（適応的な学習、適応的でない学習）を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-02,行動の成り立ち,C-05-02-na,なし,C-05-02-na-02,レスポンデント条件付け（事象と事象との関係の学習）とオペラント条件付け（反応と結果との関係の学習）を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-02,行動の成り立ち,C-05-02-na,なし,C-05-02-na-03,社会的学習（モデリング、観察学習、模倣学習）を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-03,動機付け,C-05-03-na,なし,C-05-03-na-01,生理的動機（個体保存、種族保存）、内発的動機（活動、感性、好奇、操作等）及び社会的動機（達成、親和、愛着、支配等）を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-03,動機付け,C-05-03-na,なし,C-05-03-na-02,動機付けを例示できる。
C,医学一般,C-05,人の行動と心理,C-05-03,動機付け,C-05-03-na,なし,C-05-03-na-03,欲求とフラストレーション・葛藤との関連を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-03,動機付け,C-05-03-na,なし,C-05-03-na-04,適応（防衛）機制を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-04,ストレス,C-05-04-na,なし,C-05-04-na-01,主なストレス学説を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-04,ストレス,C-05-04-na,なし,C-05-04-na-02,人生、日常生活や仕事におけるストレッサーとその健康への影響を例示できる。
C,医学一般,C-05,人の行動と心理,C-05-04,ストレス,C-05-04-na,なし,C-05-04-na-03,ストレス－コーピング過程に関連する心理社会的要因を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-04,ストレス,C-05-04-na,なし,C-05-04-na-04,ストレス対処法を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-05,生涯発達,C-05-05-na,なし,C-05-05-na-01,こころの発達の原理を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-05,生涯発達,C-05-05-na,なし,C-05-05-na-02,ライフサイクルの各段階におけるこころの発達と発達課題をを概説できる。
C,医学一般,C-05,人の行動と心理,C-05-05,生涯発達,C-05-05-na,なし,C-05-05-na-03,こころの発達にかかわる遺伝的要因と環境的要因を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-06,個人差,C-05-06-na,なし,C-05-06-na-01,パーソナリティの類型と特性を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-06,個人差,C-05-06-na,なし,C-05-06-na-02,パーソナリティの形成を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-06,個人差,C-05-06-na,なし,C-05-06-na-03,知能の発達と経年変化を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-06,個人差,C-05-06-na,なし,C-05-06-na-04,役割理論を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-06,個人差,C-05-06-na,なし,C-05-06-na-05,ジェンダーの形成並びに性的指向及び性自認への配慮方法を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-01,対人関係にかかわる心理的要因を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-02,人間関係における欲求と行動の関係を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-03,主な対人行動（援助、攻撃等）を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-04,集団の中の人間関係（競争と協同、同調、服従と抵抗、リーダーシップ）を概説できる。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-05,効果的な対人コミュニケーションを説明できる。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-06,話し手と聞き手の役割を説明でき、適切なコミュニケーションスキルが使える。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-07,個と集団に及ぼす文化的影響を例示できる。
C,医学一般,C-05,人の行動と心理,C-05-07,対人関係と対人コミュニケーション,C-05-07-na,なし,C-05-07-na-08,文化・慣習によってコミュニケーションのあり方が異なることを例示できる。
C,医学一般,C-05,人の行動と心理,C-05-08,行動変容における理論と技法,C-05-08-na,なし,C-05-08-na-01,健康行動や行動変容を行う動機付けを概説できる。
C,医学一般,C-05,人の行動と心理,C-05-08,行動変容における理論と技法,C-05-08-na,なし,C-05-08-na-02,行動療法を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-08,行動変容における理論と技法,C-05-08-na,なし,C-05-08-na-03,認知行動療法を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-08,行動変容における理論と技法,C-05-08-na,なし,C-05-08-na-04,心理教育を説明できる。
C,医学一般,C-05,人の行動と心理,C-05-08,行動変容における理論と技法,C-05-08-na,なし,C-05-08-na-05,生活習慣病における患者支援（自律性支援）や保健指導を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-01,骨髄の構造を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-02,造血幹細胞から各血球への分化と成熟の過程を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-03,主な造血因子（エリスロポエチン、顆粒球コロニー刺激因子(granulocyte-colony stimulating factor <G-CSF>)、トロンボポエチン）を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-04,脾臓、胸腺、リンパ節、扁桃とPeyer板の構造と機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-05,血漿タンパク質の種類と機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-06,赤血球とヘモグロビンの構造と機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-07,白血球の種類と機能を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-01,構造と機能,D-01-01-na,なし,D-01-01-na-08,血小板の機能と止血や凝固・線溶の機序を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-02,診断と検査の基本,D-01-02-na,なし,D-01-02-na-01,末梢血の血球数の基準値とその変化の意義を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-02,診断と検査の基本,D-01-02-na,なし,D-01-02-na-02,骨髄検査（骨髄穿刺、骨髄生検）を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-02,診断と検査の基本,D-01-02-na,なし,D-01-02-na-03,血漿タンパク質の基準値とその変化の意義を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-03,症候,D-01-03-na,なし,D-01-03-na-01,発熱
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-03,症候,D-01-03-na,なし,D-01-03-na-02,全身倦怠感
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-03,症候,D-01-03-na,なし,D-01-03-na-03,黄疸
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-03,症候,D-01-03-na,なし,D-01-03-na-04,貧血
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-03,症候,D-01-03-na,なし,D-01-03-na-05,出血傾向
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-03,症候,D-01-03-na,なし,D-01-03-na-06,リンパ節腫脹
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-03,症候,D-01-03-na,なし,D-01-03-na-07,腹部膨隆（腹水を含む）・腫瘤
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-01,貧血,D-01-04-01-01,貧血を分類し、鑑別に有用な検査を列挙できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-01,貧血,D-01-04-01-02,鉄欠乏性貧血、二次性貧血の病因、病態、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-01,貧血,D-01-04-01-03,再生不良性貧血・夜間発作性血色素尿症(paroxysmal nocturnal hemoglobinuria <PNH>)の病因、病態、診断、治療と予後を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-01,貧血,D-01-04-01-04,溶血性貧血の病因、病態、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-01,貧血,D-01-04-01-05,巨赤芽球性貧血の病因、病態、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-02,出血傾向・紫斑病その他,D-01-04-02-01,出血傾向の病因、病態、症候と診断を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-02,出血傾向・紫斑病その他,D-01-04-02-02,免疫性血小板減少性紫斑病(immune thrombocytopenic purpura <ITP>)の病態、症候、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-02,出血傾向・紫斑病その他,D-01-04-02-03,血友病の病態、症候、診断、治療と遺伝形式を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-02,出血傾向・紫斑病その他,D-01-04-02-04,播種性血管内凝固(disseminated intravascular coagulation <DIC>)の基礎疾患、病態、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-02,出血傾向・紫斑病その他,D-01-04-02-05,溶血性尿毒症症候群(hemolytic-uremic syndrome <HUS>)の基礎疾患、病態、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-02,出血傾向・紫斑病その他,D-01-04-02-06,IgA血管炎(Schönlein-Henoch紫斑病)を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-02,出血傾向・紫斑病その他,D-01-04-02-07,血栓性血小板減少性紫斑病(thrombotic thrombocytopenic purpura <TTP>)を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-03,脾臓疾患,D-01-04-03-01,脾腫をきたす疾患を列挙し、鑑別の要点を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-01,急性白血病の病態、症候、病理所見、治療と予後を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-02,急性白血病のFrench-American-British <FAB>分類、WHO分類を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-03,慢性骨髄性白血病の病態、症候、病理所見、治療と予後を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-04,骨髄異形成症候群(myelodysplastic syndromes <MDS>)の臨床像と病理所見を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-05,成人T細胞白血病の病因、疫学、臨床所見、病理所見を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-06,小児白血病と成人白血病の違いを説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-07,真性赤血球増加症・本態性血小板血症、骨髄線維症の病因、病態、診断と治療を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-08,悪性リンパ腫の分類を概説し、病態、症候、病理所見、治療と予後を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-01,血液・造血器・リンパ系,D-01-04,疾患,D-01-04-04,腫瘍性疾患,D-01-04-04-09,多発性骨髄腫の病態、症候、診断、治療と予後を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-01,神経系の一般特性,D-02-01-01-01,中枢神経系と末梢神経系の構成を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-01,神経系の一般特性,D-02-01-01-02,脳の血管支配と血液脳関門を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-01,神経系の一般特性,D-02-01-01-03,脳のエネルギー代謝の特徴を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-01,神経系の一般特性,D-02-01-01-04,主な脳内神経伝達物質（アセチルコリン、ドパミン、ノルアドレナリン）とその作用を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-01,神経系の一般特性,D-02-01-01-05,髄膜・脳室系の構造と脳脊髄液の産生と循環を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-02,脊髄と脊髄神経,D-02-01-02-01,脊髄の構造、機能局在と伝導路を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-02,脊髄と脊髄神経,D-02-01-02-02,脊髄反射（伸張反射、屈筋反射）と筋の相反神経支配を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-02,脊髄と脊髄神経,D-02-01-02-03,脊髄神経と神経叢（頸神経叢、腕神経叢、腰神経叢、仙骨神経叢）の構成及び主な骨格筋支配と皮膚分布（デルマトーム）を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-03,脳幹と脳神経,D-02-01-03-01,脳幹の構造と伝導路を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-03,脳幹と脳神経,D-02-01-03-02,脳神経の名称、核の局在、走行・分布と機能を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-03,脳幹と脳神経,D-02-01-03-03,脳幹の機能を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-04,大脳と高次機能,D-02-01-04-01,大脳の構造を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-04,大脳と高次機能,D-02-01-04-02,大脳皮質の機能局在（運動野・感覚野・言語野）を説明できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-04,大脳と高次機能,D-02-01-04-03,記憶、学習の機序を辺縁系の構成と関連させて概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-05,運動系,D-02-01-05-01,随意運動の発現機構を錐体路を中心として概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-05,運動系,D-02-01-05-02,小脳の構造と機能を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-05,運動系,D-02-01-05-03,大脳基底核（線条体、淡蒼球、黒質）の線維結合と機能を概説できる。
D,人体各器官の正常構造と機能、病態、診断、治療,D-02,神経系,D-02-01,構造と機能,D-02-01-06,感覚系,D-02-01-06-01,痛覚、温度覚、触覚と深部感覚の受容機序と伝導路を説明できる。
